id,longitude,latitude,region,status_group
59613,36.12785416,-7.89617554,Iringa,functional
61460,34.5912824,-9.78261448,Iringa,functional
58729,34.18950323,-9.3515866,Iringa,non functional
54534,36.20314866,-7.82564254,Iringa,non functional
72368,35.46468113,-8.08274296,Iringa,functional
35392,34.23231779,-9.3740549,Iringa,functional
46391,35.62398368,-7.62422862,Iringa,non functional
14943,34.4436645,-9.57459321,Iringa,functional
51845,34.10501376,-9.22399201,Iringa,functional
60101,34.75902833,-8.99023142,Iringa,functional
21271,35.69468166,-7.61467906,Iringa,functional
17647,34.77397652,-9.12508124,Iringa,functional
6736,34.30411946,-9.50355243,Iringa,functional
65564,35.32970531,-8.37034307,Iringa,functional
19019,34.72811344,-9.91297942,Iringa,non functional
74186,34.78748021,-9.47065242,Iringa,non functional
31269,35.1827872,-9.25590582,Iringa,non functional
4044,35.88419022,-8.22627981,Iringa,functional
44580,34.84394317,-8.79922496,Iringa,functional
38162,35.41831604,-8.41680787,Iringa,non functional
73743,34.94915943,-8.88637424,Iringa,functional
48210,34.83212636,-9.13861383,Iringa,functional
54106,35.92954295,-7.34841119,Iringa,functional
19034,34.73892157,-9.85856123,Iringa,functional
64236,35.10777413,-9.55115822,Iringa,functional
10848,34.47129735,-8.95207354,Iringa,functional
40965,34.72999576,-10.30938623,Iringa,non functional
39596,35.43389338,-8.11858175,Iringa,functional
66962,34.6979382,-9.11041208,Iringa,functional
55049,35.49281732,-7.84655696,Iringa,functional
6760,34.61418368,-9.97307058,Iringa,non functional
64245,34.58053517,-8.89773057,Iringa,functional
66968,35.99437771,-7.90228174,Iringa,non functional
68361,34.50391798,-9.23824854,Iringa,functional
48229,34.44647626,-9.56083337,Iringa,functional
12687,36.13682492,-7.56262547,Iringa,functional
9057,35.24554212,-7.94467423,Iringa,functional
47773,34.59082501,-9.06569111,Iringa,functional
63967,33.9582693,-9.23460023,Iringa,functional
64691,34.51545645,-9.29869915,Iringa,non functional
42345,35.2840284,-8.05834693,Iringa,functional
72850,34.26697089,-9.33004397,Iringa,functional
36798,34.73812027,-9.04932516,Iringa,functional
6775,34.71168594,-9.14067823,Iringa,functional
10878,35.72463661,-8.11358541,Iringa,non functional
34081,35.7444056,-7.43098015,Iringa,non functional
74224,35.15018857,-9.25725417,Iringa,functional
4542,35.47690116,-7.45927363,Iringa,non functional
39616,34.94511991,-9.85445939,Iringa,functional
20416,35.06904861,-7.88642502,Iringa,functional
64263,34.66521534,-9.09803281,Iringa,functional
72424,34.63093013,-8.96058507,Iringa,functional
68389,35.46878797,-8.04135289,Iringa,functional
49608,34.48338157,-9.57403818,Iringa,functional
34546,35.1884105,-8.57928087,Iringa,functional
19069,34.88114507,-8.9622614,Iringa,functional
20425,34.61995289,-8.70708808,Iringa,functional
60628,35.26133688,-8.09636711,Iringa,functional
57408,34.75700803,-9.72337025,Iringa,functional
45098,34.66032916,-9.09089078,Iringa,functional
33168,35.81713417,-8.07731596,Iringa,functional needs repair
40555,35.13732171,-9.42074889,Iringa,functional
65159,34.5255569,-8.95852179,Iringa,functional
46462,34.47281427,-9.60533379,Iringa,functional
14102,34.6576725,-9.05905825,Iringa,functional
36826,34.06950012,-9.30565181,Iringa,functional
44645,34.70060103,-9.22668131,Iringa,functional
12276,34.70365911,-9.22346975,Iringa,functional
61550,34.60686546,-9.36074261,Iringa,functional
50084,35.86290512,-8.28147255,Iringa,functional
19090,34.60881691,-9.37082565,Iringa,functional
38234,33.96005677,-9.24163957,Iringa,functional
31345,34.91399446,-9.34342375,Iringa,non functional
12283,35.41987298,-8.40993733,Iringa,functional
49188,34.99835856,-8.47296246,Iringa,functional
72450,34.74039262,-9.21409516,Iringa,functional
23661,34.50082611,-9.82931004,Iringa,functional
46479,35.86258585,-8.21333069,Iringa,functional
23206,34.56392646,-9.25920874,Iringa,functional
62489,34.44015396,-9.57019053,Iringa,functional
68428,35.90329636,-7.66750925,Iringa,non functional
23210,34.5589312,-9.19935551,Iringa,functional
49641,34.57155096,-8.93032782,Iringa,functional
54806,35.01989711,-8.4600542,Iringa,functional
9578,34.3496954,-9.61543233,Iringa,functional
20912,34.99216342,-8.91020739,Iringa,functional
53729,34.80896997,-9.06650559,Iringa,functional
54652,35.24376676,-9.07503857,Iringa,functional
45138,33.99658599,-9.27617789,Iringa,functional
69764,35.13388821,-8.37578779,Iringa,functional
62964,34.5731889,-9.00820331,Iringa,functional
41048,34.68912703,-9.25747007,Iringa,functional
69766,35.17459377,-9.23646632,Iringa,non functional
23222,34.87314039,-8.77049771,Iringa,non functional
17740,34.60771816,-9.59691672,Iringa,functional
34144,33.95240715,-9.23899575,Iringa,functional
42410,34.91590802,-8.96976291,Iringa,functional
11406,34.74187846,-9.40221523,Iringa,functional
3232,34.76900002,-9.39828847,Iringa,functional
71574,34.50374437,-9.68224035,Iringa,functional
35516,35.83911646,-8.08754604,Iringa,non functional
29128,35.10597231,-9.55311368,Iringa,non functional
40152,34.52833934,-9.12438068,Iringa,functional
20487,34.27698937,-9.30976644,Iringa,functional
47860,34.65626352,-9.17070882,Iringa,functional
23239,34.7898916,-9.64573843,Iringa,functional
45161,34.61154291,-9.77163171,Iringa,functional
10051,35.87252526,-8.2224362,Iringa,functional
59304,35.21806638,-8.4068458,Iringa,functional
72489,35.03211308,-9.43097113,Iringa,functional
56557,34.5408678,-9.32550398,Iringa,functional
5968,34.76771101,-9.08977446,Iringa,functional
19144,34.65474671,-9.66462826,Iringa,functional
31403,34.77932122,-8.83969368,Iringa,functional
39705,34.55182882,-9.33224775,Iringa,functional
61611,34.07291945,-9.23471361,Iringa,functional
32776,34.66129321,-9.06054771,Iringa,functional
19151,34.89076908,-9.06148134,Iringa,functional
10973,34.89900678,-9.94694488,Iringa,functional
73412,35.52526028,-7.81911455,Iringa,functional
27808,34.62324181,-8.81697833,Iringa,functional
20508,35.0059641,-8.46590949,Iringa,functional
20509,35.93355892,-8.2637832,Iringa,functional
64359,35.01118809,-8.45873358,Iringa,functional
8256,35.97322851,-7.91203499,Iringa,non functional
51991,34.01522976,-9.34166447,Iringa,non functional
19160,34.74304791,-9.1730562,Iringa,functional
33258,34.68054106,-9.09373814,Iringa,functional
52444,35.56571486,-7.74577556,Iringa,functional
58883,34.60711014,-9.0135206,Iringa,functional needs repair
10077,34.94403652,-9.86217013,Iringa,functional
44265,34.81194739,-9.54963257,Iringa,functional
2814,35.85447787,-7.52688657,Iringa,functional
27355,35.09312439,-8.55138829,Iringa,non functional
65718,34.73525583,-9.31627209,Iringa,functional
38317,34.67958492,-9.05511937,Iringa,functional
42462,34.72165162,-9.9066214,Iringa,non functional
24648,34.79932607,-9.12119867,Iringa,functional
6892,35.88403446,-8.23675927,Iringa,functional
46561,34.74667829,-8.85826097,Iringa,functional
6894,34.71058644,-9.14013422,Iringa,functional
21917,35.10153257,-9.17905439,Iringa,non functional
23746,36.0519732,-7.28581618,Iringa,functional
9654,35.00182201,-9.10619925,Iringa,non functional
47908,34.6773369,-8.83976774,Iringa,functional
49276,35.05855696,-8.50431088,Iringa,functional
42476,35.00818338,-8.464787,Iringa,functional
47913,34.67755574,-9.23395482,Iringa,functional
8283,35.77738704,-7.1605291,Iringa,functional
64389,35.58633951,-8.02736391,Iringa,functional
56612,34.31033502,-9.45812601,Iringa,functional
48375,34.47342985,-9.59498965,Iringa,functional
56123,34.74020905,-10.39803819,Iringa,functional
21937,34.1001113,-9.33417482,Iringa,functional
38346,34.60084424,-9.27519405,Iringa,functional
21939,35.08391965,-9.06812126,Iringa,functional
11013,35.14030624,-9.25992741,Iringa,functional
21940,34.23284795,-9.44008586,Iringa,functional
32827,35.00740275,-9.49128362,Iringa,non functional
64543,34.25216887,-9.26686367,Iringa,functional
2849,35.1582126,-8.58382616,Iringa,functional
57543,34.63586721,-9.9777194,Iringa,functional
8297,34.50353737,-9.11706514,Iringa,functional
49295,34.55764347,-9.7296259,Iringa,non functional
68973,34.91047184,-8.96845117,Iringa,functional
46591,35.8303359,-7.71828364,Iringa,functional
45693,35.03732582,-8.6629577,Iringa,non functional
20121,35.0163709,-8.2386194,Iringa,functional
16499,35.04085646,-8.83338902,Iringa,functional
47942,34.99586948,-9.11489188,Iringa,non functional
50673,35.76499952,-7.15759679,Iringa,non functional
52490,34.66705129,-8.90915815,Iringa,functional
12402,34.47835586,-9.71590954,Iringa,functional
39780,34.73441655,-9.04688732,Iringa,functional
12404,34.9152699,-8.97079951,Iringa,functional
21960,34.11110791,-9.21548842,Iringa,functional
47952,34.47867991,-9.76294365,Iringa,functional
8318,34.60443489,-9.21182229,Iringa,functional
19225,35.69157254,-8.22884079,Iringa,functional
52046,35.809162,-8.25800088,Iringa,non functional
20584,34.71058618,-8.89208564,Iringa,functional
58949,34.6624937,-9.33180212,Iringa,functional
53405,35.48906806,-8.01907853,Iringa,functional
27424,34.53652168,-9.77741566,Iringa,functional
68545,34.94857185,-8.89930098,Iringa,functional
68547,34.54486296,-9.00728997,Iringa,functional
6052,34.05026752,-9.33599215,Iringa,functional
42528,34.68154523,-9.11163302,Iringa,functional
56170,34.68806257,-9.23528452,Iringa,functional
65785,34.52059351,-9.23325898,Iringa,functional
23342,34.26053367,-9.28615921,Iringa,functional
8810,34.59479021,-9.07290402,Iringa,functional needs repair
32866,34.80905432,-9.64857544,Iringa,functional
35635,35.29245563,-8.14470791,Iringa,functional
57588,34.60036027,-9.07743706,Iringa,functional needs repair
2902,35.54648492,-7.86252978,Iringa,non functional
24725,34.57945116,-9.16501746,Iringa,functional
63098,34.71423987,-9.80539865,Iringa,non functional
69896,35.39071468,-7.96399069,Iringa,functional
2904,34.71880656,-10.24040333,Iringa,functional
45732,33.95411409,-8.97080464,Iringa,functional
35646,34.81658316,-8.73838767,Iringa,functional
31512,34.65409395,-9.11006364,Iringa,non functional
34279,35.36855862,-8.40457015,Iringa,functional
18493,34.7208691,-9.20615698,Iringa,functional
48442,34.71799721,-8.8715616,Iringa,functional
42096,34.48423984,-9.71378402,Iringa,non functional
64899,34.76820411,-8.88909948,Iringa,functional
605,35.418586,-7.67166862,Iringa,functional
23830,34.70025643,-8.9317317,Iringa,functional
19718,35.63277128,-7.68080782,Iringa,non functional
56203,34.9851725,-9.28038348,Iringa,functional
13827,35.01107103,-8.60517115,Iringa,functional
63116,35.47565284,-7.45869984,Iringa,non functional
8364,34.53594225,-9.12244999,Iringa,functional needs repair
25211,35.24193375,-7.95151143,Iringa,functional
7447,35.28091545,-8.18809944,Iringa,functional
48451,34.64243884,-9.10618458,Iringa,non functional
55728,35.47251648,-7.70109172,Iringa,functional
67669,34.50730284,-9.09900934,Iringa,functional
41209,34.55513186,-9.38324597,Iringa,functional
17464,35.84452869,-7.68782429,Iringa,functional
71284,34.81025987,-9.08849774,Iringa,functional
8376,34.99595292,-9.2618692,Iringa,functional
49371,35.97833985,-7.47879506,Iringa,functional
48012,34.66812669,-9.25673111,Iringa,functional
56222,35.06526667,-7.87323532,Iringa,functional
16573,34.83184971,-9.00398754,Iringa,non functional
52556,35.68284684,-8.21726197,Iringa,non functional
73998,34.43352968,-9.29781664,Iringa,functional
19289,35.49068199,-7.94223631,Iringa,non functional
22029,34.88658979,-8.86414829,Iringa,functional
45317,34.17842797,-9.32032246,Iringa,functional
48017,34.91092258,-9.0534637,Iringa,functional
45320,35.00739367,-9.50647981,Iringa,non functional
15228,34.17274272,-9.47288771,Iringa,functional
39868,34.10103,-8.85717517,Iringa,functional
70849,35.90297233,-8.10282928,Iringa,functional
37527,35.13627798,-8.37335705,Iringa,functional
71763,34.90100503,-9.07386897,Iringa,functional
71765,34.72177086,-10.23716067,Iringa,functional
22500,35.05900855,-8.21425865,Iringa,non functional
41677,34.63978016,-10.47072744,Iringa,non functional
58125,34.57066381,-9.34411064,Iringa,functional
23870,34.58493858,-8.89998957,Iringa,functional
58578,35.09258588,-9.87463259,Iringa,functional
7029,34.77902189,-8.72440509,Iringa,functional
65858,35.60172486,-7.85305691,Iringa,functional
48038,34.71755511,-10.29262098,Iringa,non functional
15244,34.07182326,-9.23368667,Iringa,functional
23417,35.87710203,-8.22819189,Iringa,non functional
26121,34.60614805,-9.20178056,Iringa,functional
43954,35.0757513,-9.19699919,Iringa,non functional
26125,34.73343637,-9.30322078,Iringa,functional
37064,34.71061907,-9.23738046,Iringa,functional
73585,35.47932294,-7.44621088,Iringa,non functional
48043,35.23286611,-9.09886145,Iringa,functional
60574,34.89123838,-9.23393096,Iringa,non functional
7505,34.10875175,-9.3383402,Iringa,functional
62254,34.60153476,-9.59613228,Iringa,functional
56268,34.9156683,-9.20349135,Iringa,functional
18416,35.09767088,-9.53757151,Iringa,non functional
31587,35.90524556,-8.10427819,Iringa,functional
56270,34.77209889,-9.11447275,Iringa,functional
69978,36.14084718,-7.55708581,Iringa,functional
9789,34.99892232,-8.94730201,Iringa,non functional
30241,35.30328974,-8.1517771,Iringa,functional
22067,34.37599921,-9.58037196,Iringa,functional
38488,35.1281675,-8.38779667,Iringa,functional
34810,34.57982746,-8.98763888,Iringa,functional
27536,34.82223172,-9.55616119,Iringa,functional
23442,34.60760258,-9.16912957,Iringa,functional
15276,34.18570234,-9.35000845,Iringa,functional
68656,34.38765285,-9.59436576,Iringa,functional
64532,34.91271751,-8.96978104,Iringa,functional
59064,35.56569846,-7.94414518,Iringa,functional
16638,35.72930207,-8.11049623,Iringa,functional
15280,34.7601888,-8.64776066,Iringa,functional
30258,34.57300794,-8.96682208,Iringa,functional
4827,34.76473787,-9.15500354,Iringa,functional
44150,35.84623888,-7.71762295,Iringa,non functional
73147,33.9605852,-9.2450149,Iringa,functional
23455,35.46340655,-7.49671982,Iringa,non functional
45379,35.14322497,-9.2560047,Iringa,functional
67289,35.04524531,-8.50806858,Iringa,functional
21623,36.108195,-7.53817622,Iringa,non functional
58180,34.23320453,-9.38802743,Iringa,functional
48091,35.21640904,-8.40678921,Iringa,functional
19371,34.74158902,-9.39623494,Iringa,functional
44007,34.62576632,-9.07232112,Iringa,non functional
70013,35.19908709,-7.77603988,Iringa,functional
70012,35.14127532,-9.25105126,Iringa,functional
31625,34.62469859,-8.97025658,Iringa,functional
59531,35.82267982,-7.44205649,Iringa,functional
11194,34.10427346,-9.21469931,Iringa,functional
38976,35.78005538,-7.4164606,Iringa,non functional
74079,35.21678362,-8.40592046,Iringa,functional
39944,35.89569823,-7.72545316,Iringa,non functional
51293,35.00262374,-9.26412214,Iringa,functional
73174,34.50639026,-9.23891874,Iringa,functional
59541,35.48760211,-7.41258049,Iringa,non functional
68686,35.5005732,-8.04144563,Iringa,functional
26194,35.91751724,-7.39457766,Iringa,functional
15311,34.71583947,-10.29288285,Iringa,non functional
4858,34.47986685,-9.82018156,Iringa,functional
53101,35.32985557,-8.04459227,Iringa,functional
24413,35.8472566,-7.46471957,Iringa,functional
18926,35.59155331,-8.01869015,Iringa,functional
18932,35.88000488,-8.23435642,Iringa,functional
10300,34.5313419,-8.97331454,Iringa,non functional
73187,34.77987477,-9.64667832,Iringa,functional
64584,35.14286932,-8.5817166,Iringa,functional
7115,34.6892763,-8.79429261,Iringa,functional
44038,35.73096776,-7.86547001,Iringa,functional
61864,35.34387864,-8.37697388,Iringa,functional
21658,35.3389039,-8.20954903,Iringa,non functional
15329,34.02239443,-9.27923956,Iringa,non functional
8494,34.94668094,-8.901941,Iringa,functional
54960,35.02403736,-8.24121442,Iringa,non functional
32100,34.50243605,-9.69149814,Iringa,functional
24431,34.55272402,-9.33423591,Iringa,functional
47200,34.53747766,-9.32170808,Iringa,functional
44050,34.60027444,-9.38083473,Iringa,functional
48138,35.59435434,-8.02097558,Iringa,functional
37142,35.61392502,-7.91786283,Iringa,functional
11840,35.80633363,-7.44799409,Iringa,functional
70218,35.17420349,-9.59853228,Iringa,functional
36697,34.64316787,-9.62319029,Iringa,functional
23515,35.10230149,-9.54783446,Iringa,functional
34426,35.84958215,-7.52801473,Iringa,functional
35807,35.90973422,-7.72854821,Iringa,functional
31671,34.61371473,-9.9677128,Iringa,non functional
65968,34.77915893,-8.95989454,Iringa,non functional
70063,34.60592793,-9.77622387,Iringa,functional
45441,34.68519664,-8.84897075,Iringa,functional
23992,35.61462343,-7.91879215,Iringa,functional
36250,34.60670669,-9.21972777,Iringa,functional
11248,34.44419693,-9.56109434,Iringa,functional
39994,35.00295603,-8.46681094,Iringa,functional
13988,34.22621469,-9.35817667,Iringa,functional
57778,35.00601012,-9.26338718,Iringa,functional
57291,34.74938939,-9.58476525,Iringa,functional
3079,34.9887248,-8.88066186,Iringa,functional
44994,34.9518324,-8.33153597,Iringa,non functional
59152,34.90006008,-8.9625118,Iringa,functional
31224,36.05909098,-7.28755388,Iringa,functional
38117,34.53518941,-9.12438929,Iringa,functional
36268,35.01697545,-8.60426285,Iringa,functional
23546,35.1056599,-8.25110519,Iringa,functional
65988,34.78248158,-8.72851908,Iringa,functional
70089,34.04916579,-9.15728676,Iringa,functional
20801,35.15072898,-8.58575586,Iringa,functional
34462,34.49987521,-9.69069342,Iringa,non functional
11269,34.6186247,-9.04654857,Iringa,non functional
8546,34.63327456,-9.19648392,Iringa,functional
62843,35.46927798,-7.51346251,Iringa,functional needs repair
40016,34.7421494,-9.07843511,Iringa,functional
40017,34.50551184,-9.24755632,Iringa,functional
15380,34.79996998,-9.11788843,Iringa,functional
3576,34.32740026,-9.49837132,Iringa,functional
20811,34.64551538,-9.03029385,Iringa,functional
48181,34.6348419,-9.06856705,Iringa,non functional
24483,35.88478538,-8.22048993,Iringa,functional
49092,34.61481406,-9.32690212,Iringa,functional
40929,34.02055978,-9.13247723,Iringa,functional
58272,34.76899305,-8.56661141,Iringa,functional
65552,34.60029233,-9.38500477,Iringa,functional
35846,34.47843281,-9.17125926,Iringa,non functional
64654,34.74420022,-9.15591644,Iringa,functional
23571,34.64484018,-9.03350971,Iringa,functional needs repair
31720,34.86023577,-9.04403223,Iringa,functional
8570,34.91924855,-9.01442324,Iringa,functional
60566,34.46856523,-9.60601559,Iringa,functional
72812,34.79179949,-9.477121,Iringa,non functional
49111,35.47614355,-7.45916887,Iringa,functional
20828,34.88059596,-8.95894559,Iringa,functional
4495,35.24161807,-8.52075015,Iringa,functional
33109,34.58965885,-9.0864262,Iringa,functional
56592,36.03668256,-8.13263091,Iringa,functional
59637,35.86879836,-7.74355723,Iringa,functional
24960,33.96894864,-8.98919704,Iringa,functional
9930,34.19642182,-9.38023197,Iringa,functional
61484,34.79148161,-8.95938474,Iringa,functional
66176,34.60236151,-8.86057722,Iringa,functional
45048,35.02845532,-8.4623938,Iringa,functional
34954,34.69091854,-8.77564142,Iringa,non functional
42468,34.5882066,-8.78215349,Iringa,functional
27689,36.52224839,-7.5088556,Iringa,functional
35874,35.51162489,-8.3389901,Iringa,non functional
34507,34.39533135,-9.59974742,Iringa,functional
20843,34.39759654,-9.58725257,Iringa,functional
31747,34.47344127,-9.60392462,Iringa,functional
27695,35.03883464,-8.82961228,Iringa,functional
71946,35.86536583,-8.2208484,Iringa,functional
27696,34.55891461,-9.32388466,Iringa,non functional
71496,34.10869468,-9.23350579,Iringa,functional
57848,34.8462729,-9.1348409,Iringa,functional needs repair
70149,34.74370665,-9.7098518,Iringa,functional
30833,34.95225938,-9.4149713,Iringa,functional
30401,35.21092272,-9.21512588,Iringa,functional needs repair
23153,34.18338162,-9.30687898,Iringa,functional
40226,34.12208085,-9.2564455,Iringa,functional
104,35.80579423,-8.25195352,Iringa,non functional
68967,34.9602719,-9.86939836,Iringa,functional
3627,34.4797207,-9.72147456,Iringa,non functional
11790,35.26755193,-8.1996118,Iringa,functional
15445,34.74201211,-8.64690961,Iringa,functional
56470,34.76039832,-8.80809483,Iringa,functional
11337,35.59845556,-7.64143813,Iringa,functional
61989,34.23277148,-9.3691559,Iringa,functional
53223,34.64356247,-8.96978309,Iringa,functional
69278,34.074158,-9.31193816,Iringa,functional
66066,34.56972337,-8.98372785,Iringa,functional
72860,34.7187768,-8.86018176,Iringa,functional
34541,34.21552652,-9.45487927,Iringa,functional
20871,34.52650873,-8.84074698,Iringa,functional
3174,34.95066871,-9.78792912,Iringa,non functional
61532,34.55257371,-9.15481776,Iringa,functional
4084,34.94163666,-8.8764883,Iringa,functional
24097,34.75099828,-9.58975314,Iringa,functional
26343,35.11048255,-9.54410172,Iringa,functional
9545,34.69964019,-9.81098152,Iringa,functional needs repair
4557,35.29253702,-9.38620967,Iringa,non functional
66080,34.84629918,-8.5800235,Iringa,functional
39142,34.63885466,-9.31090866,Iringa,functional
30581,34.7964114,-8.75933801,Iringa,functional
48413,34.45183066,-9.55468324,Iringa,functional
4565,34.79342573,-9.46812698,Iringa,functional
9553,35.16091505,-9.25131814,Iringa,functional
60166,34.54177537,-9.25272395,Iringa,functional
35470,34.27755515,-9.31234845,Iringa,functional
14550,35.47786231,-7.45216747,Iringa,non functional
5021,34.5708898,-8.9511576,Iringa,non functional
73803,34.31844407,-9.47252191,Iringa,functional
23654,34.78266275,-9.1320956,Iringa,functional
59260,35.13927609,-7.8134151,Iringa,functional
51474,34.61895661,-8.85770096,Iringa,functional
72887,34.89030634,-8.95025462,Iringa,functional
34572,34.73120939,-9.70934424,Iringa,functional
5921,35.4464496,-8.26714561,Iringa,functional
61116,34.56957748,-9.34270663,Iringa,functional
20902,34.72241751,-9.64610222,Iringa,functional
32256,34.48012125,-9.71344941,Iringa,functional
37777,35.43674111,-8.09844903,Iringa,functional
27755,34.22334987,-9.32710416,Iringa,functional
52379,35.1822384,-9.61532035,Iringa,functional
40282,34.63083541,-8.85074704,Iringa,functional
4734,35.38297031,-7.96159309,Iringa,functional
48291,34.56343509,-8.94102261,Iringa,functional
60196,34.76187387,-8.85085188,Iringa,functional
17730,34.78047995,-9.12156902,Iringa,functional
45585,34.17967179,-9.3126472,Iringa,functional
4593,34.58154991,-9.93973597,Iringa,non functional
40592,34.41769364,-9.21264691,Iringa,non functional
11848,35.091855,-9.90793176,Iringa,non functional
16853,34.17872435,-9.34689499,Iringa,functional
35952,34.59813653,-9.08177678,Iringa,functional
7296,35.1218694,-9.2494629,Iringa,functional
31832,35.21301236,-8.5486267,Iringa,non functional
20925,34.50392449,-9.88553275,Iringa,functional
475,34.81590623,-9.6565512,Iringa,functional
2756,34.51774326,-9.30543827,Iringa,functional
45607,34.20651216,-9.39511218,Iringa,functional
57932,35.28751285,-8.1904852,Iringa,functional
11408,34.75611669,-8.85343989,Iringa,functional
23692,34.68362348,-9.69190674,Iringa,non functional
47852,34.91573143,-8.95177795,Iringa,functional
72927,35.87699228,-8.27979459,Iringa,non functional
27787,34.06386909,-9.19509643,Iringa,functional
12780,34.56589948,-9.34789282,Iringa,functional
8699,35.14300047,-9.2600308,Iringa,functional
65218,35.21449243,-7.76471567,Iringa,functional
72054,35.00269595,-8.46797437,Iringa,functional
64771,33.95654781,-9.24814506,Iringa,functional
58413,34.33939936,-9.567447,Iringa,functional
41518,34.98020941,-8.9127659,Iringa,functional
34617,34.50454702,-9.25263079,Iringa,functional
10058,35.0008106,-8.55472646,Iringa,non functional
23710,35.22127612,-9.27054644,Iringa,functional
35976,34.55375429,-9.38114242,Iringa,functional
14165,35.09794051,-8.55569683,Iringa,functional
17767,35.56310292,-7.80493284,Iringa,functional
44250,34.81222614,-9.47568658,Iringa,functional
15079,36.12373739,-7.45181692,Iringa,functional
73415,34.97731982,-8.5926508,Iringa,functional
32318,34.12220625,-9.28560596,Iringa,functional
56576,35.21637318,-8.54916376,Iringa,non functional
72951,35.81543178,-8.08218471,Iringa,functional
44256,35.10932044,-8.2485862,Iringa,functional
56578,34.71725713,-9.90625695,Iringa,non functional
62089,34.49519546,-9.70239152,Iringa,functional
25534,34.4015168,-9.61540484,Iringa,functional
47411,34.86099866,-9.52129253,Iringa,functional
55167,34.02246218,-9.27257482,Iringa,functional
14629,35.00622827,-9.50025323,Iringa,non functional
35089,35.58843935,-7.80224066,Iringa,non functional
59334,33.93386091,-9.2070597,Iringa,functional
53789,35.00322162,-8.61755102,Iringa,functional
66169,34.5960535,-8.97534081,Iringa,functional needs repair
23418,34.7602146,-8.56068299,Iringa,functional
8734,34.66369573,-9.31873846,Iringa,functional
45658,34.68489728,-8.84512998,Iringa,functional needs repair
15560,34.67309308,-10.12778153,Iringa,functional
48358,34.8665427,-10.04692906,Iringa,functional
26131,34.2860922,-9.28414588,Iringa,functional
41556,34.12424233,-9.25093206,Iringa,non functional
20091,35.17745711,-8.57372751,Iringa,functional
10245,35.06421451,-7.91942953,Iringa,functional
23749,35.55112186,-8.31273747,Iringa,functional
15569,35.4278439,-8.11103521,Iringa,functional
30541,35.42180928,-7.67059996,Iringa,functional
42934,34.90933468,-8.96063619,Iringa,functional
41561,35.81382009,-7.47996695,Iringa,functional
31901,34.99995341,-8.59977656,Iringa,functional
5124,35.18671029,-8.74101857,Iringa,non functional
61212,35.00572152,-9.11748014,Iringa,non functional
44291,34.73682849,-9.2102905,Iringa,functional
48377,34.60856642,-9.23126236,Iringa,functional
27848,34.06193479,-9.19411869,Iringa,functional
60749,35.48114453,-8.27641383,Iringa,functional
58007,34.90944536,-9.02129821,Iringa,functional
59366,36.14181611,-7.55855958,Iringa,functional
16189,33.99837667,-9.28266381,Iringa,functional
36179,35.775212,-7.16023979,Iringa,non functional
8442,34.03374496,-9.34864502,Iringa,non functional
44304,34.22749091,-9.36175458,Iringa,functional
56630,34.70914003,-9.15119621,Iringa,functional
48388,35.03715171,-9.42588296,Iringa,functional
58479,35.14112906,-9.25786893,Iringa,non functional
66210,34.64587403,-9.24362412,Iringa,functional
7850,34.90063996,-9.94650419,Iringa,functional
26927,34.52428781,-9.76227557,Iringa,functional
11491,35.86094947,-7.75324204,Iringa,functional
18287,35.2446046,-7.94792876,Iringa,functional
19670,34.0478983,-9.33739922,Iringa,non functional
2864,35.72832483,-8.06414212,Iringa,non functional
48401,36.28278515,-7.35113771,Iringa,non functional
68983,35.18776229,-8.25516429,Iringa,non functional
63532,35.24037682,-7.95154743,Iringa,functional
40246,34.4643043,-9.05769962,Iringa,functional
48402,34.44648645,-9.78369261,Iringa,functional
56649,34.84185625,-9.14229878,Iringa,non functional
22419,34.79883178,-9.12700114,Iringa,functional
53842,34.77985975,-8.95245116,Iringa,functional
8793,34.55972289,-9.11714906,Iringa,functional
73019,34.33889934,-9.56555347,Iringa,functional
69577,34.17499264,-9.33335887,Iringa,functional
73655,35.80917831,-7.4910909,Iringa,functional
37454,35.68512976,-7.88354746,Iringa,functional
4713,34.44855446,-9.56575777,Iringa,functional needs repair
11972,34.81663552,-9.03700291,Iringa,functional
59405,34.67564069,-9.18968342,Iringa,functional
14251,34.61403612,-9.23384703,Iringa,functional
64879,34.76228424,-9.71593718,Iringa,functional
34713,34.00996953,-9.33802743,Iringa,non functional
40714,34.69297168,-8.77552341,Iringa,non functional
40271,35.30960509,-9.33698619,Iringa,functional
11520,34.80070197,-9.73358336,Iringa,functional
59413,34.50362401,-9.24166792,Iringa,functional
41619,35.22630617,-9.26278716,Iringa,functional
62176,34.98189938,-8.67407151,Iringa,non functional
19701,36.10073932,-7.60662958,Iringa,functional
44352,35.93118322,-8.26621154,Iringa,functional
49789,36.10873264,-7.52285239,Iringa,functional
6072,34.59217967,-9.78753968,Iringa,functional
22450,35.56296233,-7.94864849,Iringa,functional
67649,34.7000368,-9.20452078,Iringa,non functional
17146,34.65732551,-9.66720324,Iringa,non functional
61877,35.38158652,-7.64376728,Iringa,non functional
42095,34.77692293,-8.94903736,Iringa,functional
66256,34.66765916,-9.36016094,Iringa,functional
19713,35.29948556,-8.14994398,Iringa,functional
33827,35.56281485,-7.94268897,Iringa,functional
41632,34.51009257,-9.29806157,Iringa,functional
21067,34.81688229,-9.54322773,Iringa,functional
48447,34.7420487,-9.41290337,Iringa,functional
